% # iter+eval+sigma+0+fitness+xbest, seed=492923, Thu Feb 21 10:05:43 2013
1 7 0.117796030156 0 1.96511397288 -0.186778015626 -0.0472437198493
2 13 0.112349128329 0 1.96867072134 -0.177000787185 -0.0332529762252
3 19 0.128077845681 0 1.89085796916 -0.330366509872 -0.0880272078589
4 25 0.156659152444 0 1.79236027162 -0.455675024967 -0.130656707354
5 31 0.214889724409 0 1.42930365703 -0.755444467164 -0.239706626676
6 37 0.336232389432 0 0.461858334521 -1.24021839427 -0.543651832213
7 43 0.380785259719 0 0.029183808997 -1.42449422919 -0.434740879657
8 49 0.390831613178 0 0.877891868945 -1.69643504708 -0.324656932077
9 55 0.382596954357 0 0.00116740715554 -1.41462624292 -0.742696857618
10 61 0.350664440355 0 0.0325225752639 -1.42566566041 -0.824727438851
11 67 0.282490314417 0 0.435088056498 -1.5604768683 -0.620725499173
12 73 0.256935855999 0 0.0806456484573 -1.38540764815 -0.627157077281
13 79 0.2006523952 0 0.0852628673653 -1.44404392847 -0.528036447856
14 85 0.225938926654 0 0.190562424818 -1.34515336493 -0.433295408581
15 91 0.18159996236 0 0.164434488921 -1.35483043628 -0.551601641515
16 97 0.167836300897 0 0.00296034146224 -1.41525981412 -0.446789934403
17 103 0.184649770112 0 0.0515235607499 -1.432314058 -0.631932663097
18 109 0.203021163331 0 0.119930671888 -1.37115620121 -0.608647363627
19 115 0.154739721955 0 0.0468505988458 -1.430681865 -0.590246679284
20 121 0.121951447781 0 0.00183325863001 -1.41486156872 -0.519630694179
21 127 0.0961144280785 0 0.0439022573833 -1.39860564228 -0.623652723139
22 133 0.086719489221 0 0.0199667150661 -1.42125533071 -0.648785614807
23 139 0.0654680993935 0 0.0308940919118 -1.42509441509 -0.604763284238
24 145 0.0526876521747 0 0.0120459542794 -1.40994824221 -0.607701699479
25 151 0.0440141361514 0 0.00288779707547 -1.41319220311 -0.630816434066
26 157 0.0339832091721 0 0.000566888403805 -1.41401312285 -0.618142273123
27 163 0.0254727596506 0 0.000526437393534 -1.4140274264 -0.615843225783
28 169 0.0259244273651 0 0.00053974399899 -1.41402272118 -0.623621492978
29 175 0.0243758252607 0 0.00151394747685 -1.41474872238 -0.608410662504
30 181 0.0217586057549 0 0.00148611191725 -1.41473888471 -0.604116665731
31 187 0.0218054791815 0 0.000629129062695 -1.41399111416 -0.606250302406
32 193 0.0168194873241 0 0.00121813082211 -1.41378282249 -0.606194533446
33 199 0.0139627331539 0 0.000947145702612 -1.41387865614 -0.611223541259
34 205 0.0129606734539 0 0.000444508810801 -1.41437071124 -0.609227748786
35 211 0.0124704293072 0 0.0013240173993 -1.41468159577 -0.606128731217
36 217 0.0122545056272 0 0.000478273825795 -1.4143826476 -0.606178296579
37 223 0.0103578572521 0 7.33666707591e-05 -1.41423950117 -0.604814523603
