% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=492923, Thu Feb 21 10:05:43 2013
0 1 0.1 0 0 0.100000018253 0.0999999837038
1 7 0.117796030156 0 0 0.144672389267 0.104227771207
2 13 0.112349128329 0 0 0.127766905709 0.0895687114464
3 19 0.128077845681 0 0 0.164020353099 0.0905428996022
4 25 0.156659152444 0 0 0.226996862663 0.107547460603
5 31 0.214889724409 0 0 0.391378169943 0.151334287648
6 37 0.336232389432 0 0 0.633300355694 0.265008285993
7 43 0.380785259719 0 0 0.685731373459 0.261487462364
8 49 0.390831613178 0 0 0.677467486677 0.258642453108
9 55 0.382596954357 0 0 0.607816936102 0.237243343638
10 61 0.350664440355 0 0 0.491844254271 0.211324310937
11 67 0.282490314417 0 0 0.348517636424 0.152040942976
12 73 0.256935855999 0 0 0.287258234954 0.140219602658
13 79 0.2006523952 0 0 0.195793290741 0.0965702150798
14 85 0.225938926654 0 0 0.19746839688 0.12264342608
15 91 0.18159996236 0 0 0.138985317714 0.0898235792936
16 97 0.167836300897 0 0 0.116382483944 0.0774264990433
17 103 0.184649770112 0 0 0.11647918359 0.101177316353
18 109 0.203021163331 0 0 0.114586053554 0.110185930415
19 115 0.154739721955 0 0 0.0776158283101 0.0744570270742
20 121 0.121951447781 0 0 0.0536353302257 0.0559549168844
21 127 0.0961144280785 0 0 0.0369761002149 0.0401846507648
22 133 0.086719489221 0 0 0.0291703978382 0.0357665493022
23 139 0.0654680993935 0 0 0.0194530353035 0.0237742287523
24 145 0.0526876521747 0 0 0.01414122359 0.0169707662785
25 151 0.0440141361514 0 0 0.0103378955098 0.0140512827979
26 157 0.0339832091721 0 0 0.00708024844111 0.00951890112568
27 163 0.0254727596506 0 0 0.00464217283841 0.00624529619932
28 169 0.0259244273651 0 0 0.00412694947122 0.00687592653044
29 175 0.0243758252607 0 0 0.00339010567398 0.00686124491558
30 181 0.0217586057549 0 0 0.00263725256799 0.00611752090282
31 187 0.0218054791815 0 0 0.00230233381635 0.00633273295206
32 193 0.0168194873241 0 0 0.00158401595106 0.00429014980991
33 199 0.0139627331539 0 0 0.00114478640472 0.00331176439486
34 205 0.0129606734539 0 0 0.00101908371803 0.00287053966498
35 211 0.0124704293072 0 0 0.000899899679905 0.00260952525236
36 217 0.0122545056272 0 0 0.00077512702759 0.00261294908808
37 223 0.0103578572521 0 0 0.000581756217828 0.00196032263669
