%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1234, Fri May 23 16:20:04 2014
0 0 1 1.0 1.0 1.0 1.0 1.0 1.0
1 8 1.13183970641 1.0 1.0 1.0 1.0 1.0 1.0
2 16 1.45968640562 1.26278615565 0.896968951848 0.896968951848 0.949449889332 0.979909920086 1.26278615565
3 24 1.52484448555 1.28622609632 0.865547836287 0.865547836287 0.950455371916 0.963708790493 1.28622609632
4 32 1.47214650725 1.21423569698 0.857011172675 0.857011172675 0.907240235486 0.959228374744 1.21423569698
5 40 1.43716213606 1.18452184409 0.770003569492 0.770003569492 0.866452114392 0.963966689935 1.18452184409
6 48 1.3628549149 1.21421325053 0.747663438106 0.747663438106 0.790876954625 0.951605138026 1.21421325053
7 56 1.23302716597 1.19706622482 0.688107940254 0.688107940254 0.807684417298 0.938056421167 1.19706622482
8 64 1.24059626302 1.18949516536 0.600628599156 0.600628599156 0.804103436325 0.894229452772 1.18949516536
9 72 1.21011094073 1.1064791141 0.53377115592 0.53377115592 0.84220689546 0.939408853886 1.1064791141
10 80 1.15728986779 1.1303735574 0.476953455897 0.476953455897 0.810980117608 0.92993699119 1.1303735574
11 88 1.03918312875 1.09608526595 0.446456247637 0.446456247637 0.74106028725 0.974511360702 1.09608526595
12 96 0.987867708474 1.0895024101 0.391579659425 0.391579659425 0.70261753728 0.996664013276 1.0895024101
13 104 0.918774974965 1.05690736828 0.367425823318 0.367425823318 0.710283977443 0.963096900071 1.05690736828
14 112 0.715055611544 1.08993509072 0.345421503956 0.345421503956 0.673088172002 0.90476732604 1.08993509072
15 120 0.663054680748 1.05441179465 0.323232568051 0.323232568051 0.641845909085 0.891503328243 1.05441179465
16 128 0.704476830946 1.04638120102 0.300428714753 0.300428714753 0.627520247877 0.875327084789 1.04638120102
17 136 0.803542216736 1.08105339443 0.270682446677 0.270682446677 0.670719693086 0.879730774817 1.08105339443
18 144 0.72871061496 1.20871199147 0.269912675981 0.269912675981 0.64086311655 0.81554647592 1.20871199147
19 152 0.633183114615 1.17566336302 0.268931903872 0.268931903872 0.616375866146 0.764623475221 1.17566336302
20 160 0.535739511148 1.06838359557 0.261659182697 0.261659182697 0.589647428489 0.73147945128 1.06838359557
21 168 0.504312949514 1.04342255605 0.249122089542 0.249122089542 0.53999548161 0.678930226082 1.04342255605
22 176 0.448689578854 0.951961377671 0.227429450035 0.227429450035 0.594343517289 0.670436231231 0.951961377671
23 184 0.494906826287 0.906228964621 0.209168337484 0.209168337484 0.581456660609 0.655838938693 0.906228964621
24 192 0.448811616683 0.893679671047 0.239673322554 0.239673322554 0.55096151662 0.647679763727 0.893679671047
25 200 0.442108972843 0.836958562696 0.231630731389 0.231630731389 0.549821172979 0.637474338142 0.836958562696
26 208 0.442666724902 0.759811790082 0.219132148037 0.219132148037 0.531767018207 0.657121086657 0.759811790082
27 216 0.422913012911 0.734943702129 0.212392209483 0.212392209483 0.49806781538 0.660297499719 0.734943702129
28 224 0.341207073339 0.717488281473 0.211303769693 0.211303769693 0.484172618731 0.604348890479 0.717488281473
29 232 0.300015708642 0.670443744059 0.209861007065 0.209861007065 0.443626585912 0.578215673627 0.670443744059
30 240 0.257182814586 0.697066078867 0.203937467676 0.203937467676 0.410099764525 0.524187110502 0.697066078867
31 248 0.238275157312 0.669874512486 0.20722475764 0.20722475764 0.364707723139 0.509816129479 0.669874512486
32 256 0.260215736703 0.669639091825 0.197048083941 0.197048083941 0.333895563005 0.511842213335 0.669639091825
33 264 0.217774756167 0.665980951696 0.21769778678 0.21769778678 0.297295606629 0.508615341708 0.665980951696
34 272 0.163768217428 0.662673895908 0.212547861746 0.212547861746 0.282924054598 0.46545047063 0.662673895908
35 280 0.152660220076 0.639381395115 0.20468785785 0.20468785785 0.259566386073 0.422157314061 0.639381395115
36 288 0.146729752187 0.678908527427 0.196245652715 0.196245652715 0.234539694 0.394466529073 0.678908527427
37 296 0.136167859622 0.708109203566 0.189959383479 0.189959383479 0.213735824866 0.376776474618 0.708109203566
38 304 0.136834662886 0.706149807619 0.186087946007 0.186087946007 0.208225767518 0.338915937622 0.706149807619
39 312 0.127914185959 0.733029495057 0.185116867528 0.185116867528 0.19340183138 0.341748458665 0.733029495057
40 320 0.117642012461 0.761124293821 0.168390738485 0.168390738485 0.187247450472 0.317848457567 0.761124293821
41 328 0.116236960877 0.762903367493 0.156781027454 0.156781027454 0.182319963165 0.29163806431 0.762903367493
42 336 0.100447185814 0.776194871186 0.154663946499 0.154663946499 0.171552783156 0.279777377011 0.776194871186
43 344 0.0824511243859 0.755817432417 0.143335880629 0.143335880629 0.159381473822 0.270450574793 0.755817432417
