% # columns="iteration, evaluation, void, void, void, xmean", seed=1234, Fri May 23 16:20:04 2014 # scaling_of_variables: 100.0 0.01 0.01 0.1, typical_x: 0
0 0 0 0.0 nan 0.04 500.0 500.0 25.0
1 8 0 0.0 nan 1.02623888107 499.134268355 500.774441945 23.8838818517
2 16 0 0.0 nan 2.52701260108 498.286632964 501.658214834 23.1633139768
3 24 0 0.0 nan 2.22686280807 497.761752152 502.364248664 23.5246115123
4 32 0 0.0 nan 2.52899531391 497.422813637 501.680877549 22.4198027328
5 40 0 0.0 nan 3.35226289798 497.040045064 501.628630747 21.8364197457
6 48 0 0.0 nan 2.87455584997 496.206155042 501.857132423 22.6110768737
7 56 0 0.0 nan 3.02987777305 495.803750612 501.464611723 22.4542285035
8 64 0 0.0 nan 2.8602559732 495.095311807 501.962380322 23.0917081702
9 72 0 0.0 nan 2.88096832818 494.407386315 502.3589661 22.3425604831
10 80 0 0.0 nan 2.70611389847 494.280966218 502.907779883 23.0709430896
11 88 0 0.0 nan 2.77343349419 494.25405855 502.630726489 21.9123027207
12 96 0 0.0 nan 2.86318887369 494.346690762 503.462476381 22.2661604184
13 104 0 0.0 nan 2.92732393654 493.572918799 503.562086078 21.9409399744
14 112 0 0.0 nan 2.86155043189 494.145576834 503.362842739 22.015346632
15 120 0 0.0 nan 2.85225191219 494.468620557 503.520501658 21.7274954277
16 128 0 0.0 nan 2.75342261106 494.367255037 503.778262696 21.136555936
17 136 0 0.0 nan 2.87064895749 494.085469504 504.078917447 20.391352477
18 144 0 0.0 nan 2.72629976845 494.108788531 503.858302119 20.4688000813
19 152 0 0.0 nan 2.68755007215 493.842290711 503.851767514 20.543010447
20 160 0 0.0 nan 2.75395828064 493.742198857 503.901471968 20.3257643288
21 168 0 0.0 nan 2.714477773 493.876194819 503.574521558 20.3617071277
22 176 0 0.0 nan 2.72661679925 493.973603514 503.457136968 20.5508259491
23 184 0 0.0 nan 2.86370344028 494.159709876 503.346028799 20.5372387984
24 192 0 0.0 nan 2.80866699464 494.15565561 503.680048319 20.4047773818
25 200 0 0.0 nan 2.85297051768 494.335508927 503.756959204 20.3757351143
26 208 0 0.0 nan 2.83518155125 494.39819257 503.973650501 20.3840314345
27 216 0 0.0 nan 2.78442698354 494.208438627 504.061561873 20.4617902519
28 224 0 0.0 nan 2.81119063814 494.224644513 503.962395763 20.3228528209
29 232 0 0.0 nan 2.76461453229 494.090254422 503.975390321 20.3635890659
30 240 0 0.0 nan 2.83205919771 494.197965419 503.979605839 20.358666309
31 248 0 0.0 nan 2.82279868334 494.069075329 503.901970482 20.386756064
32 256 0 0.0 nan 2.90225495197 494.173715769 503.855921104 20.3671681245
33 264 0 0.0 nan 2.82207478735 494.038676707 503.914989143 20.3586289487
