% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1234, Fri May 23 16:20:04 2014
1 8 1.13183970641 1.0 672313.727496 6.7231372749615612e+05 1855206.06743 2877708.04774   
2 16 1.45968640562 1.40783708628 61022.5014695 6.1022501469539828e+04 782566.095692 2954966.06615   
3 24 1.52484448555 1.48602543082 61022.5014695 9.5052140965940940e+04 513614.019015 2534973.30833   
4 32 1.47214650725 1.41682598278 61022.5014695 7.1005282216005187e+04 332367.491066 710890.157187   
5 40 1.43716213606 1.538332926 48144.6885935 4.8144688593509039e+04 513172.607732 1804106.02124   
6 48 1.3628549149 1.62401046868 48144.6885935 5.6972171215230330e+04 623144.271122 1084907.02153   
7 56 1.23302716597 1.73964890505 48144.6885935 6.7493779798153410e+04 126945.556558 960468.532511   
8 64 1.24059626302 1.98041712804 48144.6885935 5.6136355738419639e+04 207372.177846 528806.576627   
9 72 1.21011094073 2.0729466211 41872.8448608 4.1872844860784768e+04 94080.3472988 422131.375165   
10 80 1.15728986779 2.36998714114 23203.1422191 2.3203142219051762e+04 51433.1160153 136077.935105   
11 88 1.03918312875 2.45507879384 23203.1422191 2.6286780247880593e+04 74652.9713058 141720.431103   
12 96 0.987867708474 2.78232636418 23203.1422191 5.6909671595339401e+04 146408.176114 163586.838124   
13 104 0.918774974965 2.87651901745 10954.8864962 1.0954886496231184e+04 62218.816532 78724.5522297   
14 112 0.715055611544 3.15537706319 10954.8864962 2.3172611857023177e+04 39422.1017092 62332.5782075   
15 120 0.663054680748 3.26208401897 10954.8864962 2.5974686089527382e+04 60113.2462348 74291.7182012   
16 128 0.704476830946 3.4829600156 8762.35143363 8.7623514336339595e+03 52788.7319683 63280.7131778   
17 136 0.803542216736 3.99380679353 172.293765016 1.7229376501584190e+02 9834.65702621 65113.5302238   
18 144 0.72871061496 4.47815941609 172.293765016 4.8095470471144845e+03 10828.5509061 38155.6872314   
19 152 0.633183114615 4.37160242462 172.293765016 1.2481410701257980e+03 9267.08495972 53321.0289806   
20 160 0.535739511148 4.08311141447 82.9059062726 8.2905906272559591e+01 6726.99691138 22705.866762   
21 168 0.504312949514 4.18839837918 82.9059062726 2.3993081687554177e+03 10125.5046388 26898.2775079   
22 176 0.448689578854 4.18574365599 82.9059062726 1.6329226633631301e+03 7144.06025209 17402.9353897   
23 184 0.494906826287 4.33253414699 82.9059062726 2.5003660004758917e+03 5428.39889341 9654.77193673   
24 192 0.448811616683 3.72874069389 82.9059062726 1.0679732687010997e+02 2932.03782998 39154.2084756   
25 200 0.442108972843 3.61333126083 59.3882594445 5.9388259444454555e+01 1584.28240221 21833.7428001   
26 208 0.442666724902 3.46736796443 59.3882594445 1.3217748781671790e+02 2431.98592068 12294.9050094   
27 216 0.422913012911 3.46031384069 59.3882594445 1.8866862275129066e+02 996.199673944 3856.93327569   
28 224 0.341207073339 3.39552996388 59.3882594445 9.1487722300819925e+01 812.508992988 9705.37539605   
29 232 0.300015708642 3.19470373956 13.3988488084 1.3398848808389737e+01 422.680562368 2855.2093055   
30 240 0.257182814586 3.41803831738 13.3988488084 6.2493842896299867e+01 548.773616217 4808.14833499   
31 248 0.238275157312 3.23259884636 13.3988488084 6.2039220918863087e+01 166.637778397 785.499541572   
32 256 0.260215736703 3.39835373394 12.4500051477 1.2450005147685705e+01 220.998394566 490.338501093   
33 264 0.217774756167 3.0591994597 12.4500051477 1.3372951945743370e+01 148.008688549 738.20230763   
34 272 0.163768217428 3.11776317327 12.4500051477 2.6423175850705825e+01 95.321891269 948.294492053   
35 280 0.152660220076 3.12368990437 8.23288437986 8.2328843798649949e+00 86.6658729489 226.190250098   
36 288 0.146729752187 3.45948314286 2.75275220802 2.7527522080211408e+00 53.8966199593 92.8478673042   
37 296 0.136167859622 3.72768741717 2.75275220802 1.5151283022653196e+01 60.9695941115 98.3386513312   
38 304 0.136834662886 3.79471009688 2.75275220802 7.9132025364430874e+00 22.9635021541 144.499595525   
39 312 0.127914185959 3.95982011172 2.75275220802 6.2465855571493503e+00 28.1383908742 73.9462500047   
40 320 0.117642012461 4.51998904851 2.75275220802 9.8851751023040624e+00 27.4396166474 97.3760429531   
41 328 0.116236960877 4.86604393327 2.75275220802 4.6225234145296321e+00 35.0691766121 92.9492445476   
42 336 0.100447185814 5.01858958571 2.61896466262 2.6189646626167815e+00 14.6391957932 92.8671303356   
43 344 0.0824511243859 5.27305116557 0.687657301515 6.8765730151472926e-01 7.62179963195 63.8511271454   
44 352 0.0666415242572 5.51979743068 0.687657301515 7.3846366700563526e-01 4.26192776479 12.2705765866   
45 360 0.0554596338452 5.85274427382 0.687657301515 1.0354240491082034e+00 3.1583392265 7.96226911084   
46 368 0.0502118013561 6.09290260142 0.348567246758 3.4856724675800699e-01 3.26884883865 7.33329145626   
47 376 0.050963776937 6.36251084474 0.00959742201076 9.5974220107600729e-03 1.60450744525 4.42131218313   
48 384 0.0506480534007 7.76473018413 0.00959742201076 4.0128909424346360e-01 2.14851604097 3.02123692795   
49 392 0.0495940393726 8.84156302195 0.00959742201076 5.8780397324680844e-01 2.07655190619 7.68974491657   
50 400 0.061766647 9.65255888674 0.00959742201076 3.9845634274447589e-01 1.87917086478 5.46975468063   
51 408 0.0862688441164 10.1085829274 0.00959742201076 2.2017282272639785e-01 3.58091753667 12.8288492439   
52 416 0.104479807928 11.0230247249 0.00959742201076 5.0484907007138369e-01 2.3157026615 7.51872713872   
53 424 0.127528543032 12.5472308943 0.00959742201076 2.2737587257031064e+00 10.968172371 47.6437778219   
54 432 0.120051075915 13.7838914019 0.00959742201076 3.3735182067316023e+00 6.4816058181 10.433740848   
55 440 0.101139504649 14.5190469146 0.00959742201076 5.9280768124601380e-01 5.18789691469 10.4626086248   
56 448 0.0833549412121 15.7322671834 0.00959742201076 1.9225252896679559e-01 4.74444030859 9.0081658417   
57 456 0.066620833109 16.4193167552 0.00959742201076 5.3785303862587897e-01 1.52923370212 7.57491474061   
58 464 0.0570881988712 16.7437984642 0.00959742201076 1.9106829248230056e-01 1.11477082365 2.14913747224   
59 472 0.0558220550145 16.9800003075 0.00959742201076 9.4076920814456136e-02 0.701836233547 2.80868303287   
60 480 0.0511634207323 18.3299893685 0.00959742201076 7.8051311015789770e-02 0.378673910452 0.899590752029   
61 488 0.042101195714 20.4132037946 0.00959742201076 7.2038489780683251e-02 0.400428872391 0.705085479532   
62 496 0.0335923136847 18.6975302533 0.00959742201076 1.2419536219062648e-01 0.30089470495 0.911162454086   
63 504 0.031382400891 20.9074112629 0.00959742201076 4.0748493687471535e-02 0.359659656712 0.596642580692   
64 512 0.0261095848332 23.2457653371 0.00959742201076 3.9697484434280228e-02 0.086960943906 0.301729097342   
65 520 0.0232706310907 25.6953681324 0.00959742201076 1.3199499405826350e-02 0.15210928335 0.560306990775   
66 528 0.0198060657456 25.1461120239 0.00959742201076 2.7807820632334997e-02 0.0554428646529 0.169951336916   
67 536 0.0190489734442 24.9416829532 0.00959742201076 1.1807557091498479e-02 0.0700170674725 0.11312297029   
68 544 0.016777284993 24.2015983424 0.0032386728201 3.2386728201025134e-03 0.0104044526303 0.0686607838386   
69 552 0.0158292513533 26.3023058433 0.00214075466847 2.1407546684711980e-03 0.0109750315125 0.0203953670499   
70 560 0.0131181822566 25.7286264089 0.00157660185836 1.5766018583631336e-03 0.0256256456533 0.0678979026055   
71 568 0.0112052440728 25.0636217104 0.00105268493352 1.0526849335186586e-03 0.00696651846804 0.0218341676243   
72 576 0.00985578212953 27.634379024 0.00040556711686 4.0556711685967072e-04 0.00661654711306 0.0225214495716   
73 584 0.00768052933882 28.0477227359 0.000310685650377 3.1068565037670908e-04 0.00396410678581 0.0141533722197   
74 592 0.00652721906569 30.4680553187 0.000310685650377 4.3180024503803406e-04 0.00158188195516 0.00669737245578   
75 600 0.00596603452786 31.8653711492 0.000310685650377 6.3985330856934555e-04 0.00162060239403 0.00380056934174   
76 608 0.00551818678532 33.8022168741 0.000310685650377 3.7471351671588556e-04 0.000963206402164 0.00483527532928   
77 616 0.00558734685131 40.030566433 0.000310685650377 6.4039392133468959e-04 0.00131052096899 0.00303890718581   
78 624 0.00514695403605 42.2852763595 0.000218649959859 2.1864995985874036e-04 0.00101859530335 0.00301671118802   
79 632 0.00453135286919 45.8977847783 0.000218649959859 2.6990757435205014e-04 0.000562086265586 0.00115242065229   
80 640 0.00371472998959 45.270659708 2.77168699804e-06 2.7716869980428655e-06 0.000494898163769 0.00162420908663   
81 648 0.00309537099428 48.1945273766 2.77168699804e-06 1.7151593750443403e-05 0.000163576041511 0.000804804541916   
82 656 0.00250924901112 51.7524709241 2.77168699804e-06 1.7046415747401209e-05 0.000171251765953 0.000492161481494   
83 664 0.00198800628937 53.3428316073 2.77168699804e-06 1.1435773887212044e-05 0.000123646475222 0.000441959734992   
84 672 0.00185323422653 53.4212524717 2.77168699804e-06 9.2437633745780371e-06 4.03959175189e-05 0.000159254076582   
85 680 0.00174584672968 55.8182102618 2.77168699804e-06 7.8745476232568113e-06 4.5654662539e-05 0.000105288555354   
86 688 0.00167051111919 59.7706819433 2.77168699804e-06 4.0360942308359205e-06 2.22603184216e-05 8.60781886591e-05   
87 696 0.00140306679147 66.5666687498 1.39889363083e-06 1.3988936308305228e-06 2.53735888669e-05 5.03520950218e-05   
88 704 0.00136761158927 70.7775460333 1.39889363083e-06 1.9268967763805057e-06 1.35538217507e-05 4.16197412814e-05   
89 712 0.00108457171007 82.6330864272 1.27932142852e-06 1.2793214285223860e-06 9.74193590284e-06 2.59888161128e-05   
90 720 0.000895255052073 95.2013650428 4.16992087873e-07 4.1699208787266589e-07 9.73644988512e-06 2.32969231379e-05   
91 728 0.000814130747654 97.6290144514 4.16992087873e-07 9.3235118221880503e-07 7.99548869746e-06 1.24145670429e-05   
92 736 0.000695829531547 86.4790944119 4.16992087873e-07 1.4134158215777497e-06 7.22306537899e-06 9.33919145384e-06   
93 744 0.00066954761009 89.2430849001 4.16992087873e-07 8.2891561169657067e-07 5.90143054776e-06 1.20822657731e-05   
94 752 0.000579512955291 105.822947651 2.1132336912e-07 2.1132336911950021e-07 2.70213403313e-06 7.28016570368e-06   
95 760 0.000503975579842 105.48572242 2.1132336912e-07 7.0354909971278059e-07 8.98219527788e-07 5.94483396824e-06   
96 768 0.000469728878846 98.8020345371 1.21513317395e-07 1.2151331739481693e-07 1.22138041471e-06 3.46006468935e-06   
97 776 0.000436833198421 99.5189962758 1.21513317395e-07 1.3133052719604165e-07 8.25434158393e-07 2.19830334885e-06   
